PRODUKT_CODE,STATION_ID,ZEITSTEMPEL,WERT
TT_TU_MN009,662,2.01801E+11,10.9
TT_TU_MN009,662,2.01801E+11,11.2
TT_TU_MN009,662,2.01801E+11,11.9
TT_TU_MN009,662,2.01801E+11,12.2
TT_TU_MN009,662,2.01801E+11,12.1
TT_TU_MN009,662,2.01801E+11,12
TT_TU_MN009,662,2.01801E+11,11.9
TT_TU_MN009,662,2.01801E+11,12
TT_TU_MN009,662,2.01801E+11,11.9
TT_TU_MN009,662,2.01801E+11,11.7
TT_TU_MN009,662,2.01801E+11,11.6
TT_TU_MN009,662,2.01801E+11,11.1
TT_TU_MN009,662,2.01801E+11,11.3
